pet_id,species,size_class,age,weight,heart_rate,temperature,spo2,activity_index,steps,activity_ratio_3day,hr_deviation_pct,temp_deviation_c,label,label_name
496,cat,n/a,5.83,4.3,230.6,39.14,98.1,1.062,26,0.243,40.64,-0.86,2,stressed
39,dog,toy,3.46,3.97,134.5,38.81,97.2,2.022,579,1.346,13.63,-0.69,1,active
241,cat,n/a,5.32,3.44,175.2,38.73,97.8,1.025,25,0.965,0.6,-1.27,0,resting
273,cat,n/a,0.38,2.35,201.5,38.69,96.2,1.012,20,1.41,-0.44,-1.31,0,resting
108,cat,n/a,0.44,3.92,247.2,39.07,95.4,1.035,35,0.403,18.89,-0.93,3,anomaly
302,cat,n/a,1.0,8.19,175.8,38.68,99.3,0.949,23,1.295,9.66,-1.32,0,resting
173,cat,n/a,9.17,4.6,208.5,41.09,94.2,1.114,22,0.512,18.0,1.09,3,anomaly
470,dog,giant,2.66,72.13,147.3,38.61,97.5,1.011,0,0.569,131.14,-0.89,2,stressed
213,cat,n/a,0.62,2.71,152.3,38.81,98.2,0.994,21,1.125,-0.74,-1.19,0,resting
399,dog,large,1.6,42.85,60.0,38.34,96.9,0.989,33,0.76,0.34,-1.16,0,resting
343,cat,n/a,0.17,7.88,219.0,38.9,96.8,1.036,23,0.368,11.77,-1.1,2,stressed
17,dog,small,0.51,7.81,145.2,38.75,98.3,1.198,599,2.294,39.91,-0.75,1,active
390,cat,n/a,1.99,3.88,184.8,38.98,95.1,1.055,26,1.083,-1.54,-1.02,0,resting
339,dog,toy,0.69,1.62,158.6,38.7,96.5,1.517,617,1.541,-0.57,-0.8,1,active
363,dog,toy,2.08,1.85,112.0,38.86,96.7,1.785,534,1.741,-18.07,-0.64,1,active
497,cat,n/a,6.48,5.26,219.6,39.27,94.5,1.324,459,1.486,31.35,-0.73,1,active
244,dog,large,0.39,27.52,90.4,38.42,96.7,1.053,35,1.251,0.09,-1.08,0,resting
334,cat,n/a,1.42,4.96,195.4,38.43,89.2,1.138,41,0.04,12.13,-1.57,3,anomaly
25,cat,n/a,7.86,3.41,253.3,38.54,95.7,0.991,34,1.123,37.1,-1.46,3,anomaly
271,dog,medium,16.39,18.28,85.9,39.18,97.7,1.357,818,0.832,8.51,-0.02,1,active
414,cat,n/a,0.69,4.28,215.7,41.23,94.8,1.006,21,0.179,15.85,1.23,3,anomaly
260,cat,n/a,1.56,5.94,243.6,38.6,95.9,1.009,44,0.237,39.71,-1.4,2,stressed
274,dog,giant,1.82,90.0,70.5,38.19,96.5,0.954,20,1.035,11.01,-1.31,0,resting
53,dog,small,18.0,6.66,103.8,38.36,98.6,0.999,14,0.884,-3.19,-0.84,0,resting
304,dog,medium,0.97,18.61,110.8,38.65,98.4,1.017,24,0.945,3.13,-0.85,0,resting
149,cat,n/a,3.43,4.41,170.6,38.91,98.6,1.03,19,0.957,-4.13,-1.09,0,resting
330,dog,toy,0.75,4.18,146.6,38.5,96.6,1.486,546,1.686,15.18,-1.0,1,active
24,cat,n/a,5.24,4.13,151.5,38.86,98.4,0.986,27,0.925,-4.94,-1.14,0,resting
377,cat,n/a,1.0,4.74,223.1,39.25,98.1,1.596,607,1.814,36.46,-0.75,1,active
371,cat,n/a,2.38,2.8,233.3,39.31,97.5,1.835,548,1.22,42.07,-0.69,1,active
373,dog,small,5.5,13.63,75.0,38.53,96.7,1.042,51,1.076,-5.16,-0.97,0,resting
11,cat,n/a,9.47,4.29,172.2,38.74,99.2,1.049,0,1.115,-2.6,-1.26,0,resting
431,dog,toy,0.15,3.74,148.2,38.81,96.8,1.045,24,0.322,-2.71,-0.69,2,stressed
136,cat,n/a,8.41,1.5,231.8,39.19,96.3,1.024,17,0.59,43.19,-0.81,3,anomaly
80,dog,toy,1.65,3.65,150.2,38.55,95.5,2.001,575,1.951,16.66,-0.95,1,active
139,cat,n/a,7.11,4.54,231.9,39.24,99.0,1.011,14,0.351,47.44,-0.76,2,stressed
472,dog,small,0.83,5.7,132.4,38.24,98.8,1.014,33,0.953,7.22,-1.26,0,resting
80,dog,toy,1.65,3.65,138.3,39.0,98.0,1.948,868,1.573,7.45,-0.5,1,active
345,cat,n/a,3.23,5.81,230.1,39.25,96.4,1.077,13,0.345,25.57,-0.75,2,stressed
224,dog,giant,8.79,62.87,53.1,38.29,98.5,1.013,26,1.24,0.21,-1.21,0,resting
441,cat,n/a,1.26,3.37,159.1,38.32,97.8,1.032,29,0.938,1.69,-1.68,0,resting
266,dog,large,0.5,19.75,105.9,38.5,96.0,1.019,26,0.926,11.52,-1.0,0,resting
492,cat,n/a,4.3,7.48,247.7,38.74,96.6,1.0,9,0.449,36.7,-1.26,2,stressed
99,cat,n/a,8.01,4.81,233.5,38.6,96.9,1.043,13,0.162,34.29,-1.4,2,stressed
270,dog,giant,0.68,57.99,93.0,38.62,96.1,1.675,626,1.716,33.55,-0.88,1,active
488,dog,large,1.36,33.15,62.5,38.14,97.9,0.958,32,1.021,-0.95,-1.36,0,resting
284,dog,toy,3.42,3.15,111.1,38.33,100.0,0.982,29,1.016,-2.76,-1.17,0,resting
94,dog,small,0.34,9.64,151.3,41.12,96.4,1.076,45,0.679,18.21,1.62,3,anomaly
326,dog,medium,0.44,32.23,137.0,38.3,96.7,1.744,364,1.133,38.39,-1.2,1,active
158,dog,large,0.35,38.77,103.7,38.18,96.8,1.036,15,1.067,10.24,-1.32,0,resting
100,cat,n/a,1.58,2.47,176.0,38.64,97.1,0.997,6,0.715,8.03,-1.36,0,resting
94,dog,small,0.34,9.64,160.9,38.42,97.7,0.994,0,0.336,25.69,-1.08,2,stressed
428,dog,giant,13.55,79.21,92.5,38.47,88.9,1.008,51,0.547,26.87,-0.73,3,anomaly
352,cat,n/a,1.22,7.01,183.2,38.7,97.9,1.061,5,1.142,0.37,-1.3,0,resting
478,cat,n/a,1.38,9.16,210.5,41.3,95.3,1.014,40,0.369,17.19,1.3,3,anomaly
479,cat,n/a,0.96,5.08,228.9,39.05,98.0,2.054,480,0.965,26.27,-0.95,1,active
210,dog,toy,18.0,4.9,125.9,38.67,97.0,1.061,30,1.018,-0.1,-0.53,0,resting
108,cat,n/a,0.44,3.92,232.9,39.24,97.1,1.046,14,0.368,12.04,-0.76,2,stressed
202,dog,medium,4.19,20.5,108.1,38.82,96.8,1.96,506,1.439,24.12,-0.68,1,active
194,dog,medium,1.48,21.27,85.3,38.38,96.9,1.015,9,0.943,2.34,-1.12,0,resting
350,dog,small,2.01,9.36,112.5,38.34,90.9,1.036,50,0.504,13.64,-1.16,3,anomaly
341,cat,n/a,1.18,5.92,212.7,38.82,96.2,1.404,796,1.721,17.72,-1.18,1,active
10,cat,n/a,1.92,2.34,223.0,38.86,97.2,1.045,5,0.454,25.56,-1.14,2,stressed
413,dog,small,0.79,7.95,171.4,38.49,98.7,1.037,16,0.378,61.48,-1.01,2,stressed
81,cat,n/a,0.26,4.68,219.9,38.94,97.5,1.41,365,1.761,7.55,-1.06,1,active
93,cat,n/a,1.95,6.08,198.7,38.91,96.2,1.862,675,1.361,13.73,-1.09,1,active
227,dog,medium,7.48,16.74,97.3,38.71,97.7,1.061,32,0.831,-5.53,-0.79,0,resting
236,cat,n/a,0.15,5.36,188.2,38.82,97.4,1.005,14,0.973,-1.19,-1.18,0,resting
43,dog,medium,1.05,22.05,84.0,38.76,97.1,0.973,49,0.765,-4.96,-0.74,0,resting
15,dog,small,4.89,8.85,149.0,38.8,96.1,1.727,602,1.526,30.15,-0.7,1,active
427,dog,large,2.44,33.39,97.2,38.72,98.8,2.184,556,1.304,25.27,-0.78,1,active
324,cat,n/a,5.26,3.54,192.0,39.25,94.6,1.28,400,2.077,13.22,-0.75,1,active
424,cat,n/a,5.39,4.55,168.2,38.74,97.6,0.986,16,1.017,-0.02,-1.26,0,resting
459,dog,giant,2.01,57.84,86.1,38.64,98.2,0.961,471,1.677,58.65,-0.86,1,active
392,dog,medium,0.42,22.07,92.0,38.42,97.1,0.973,21,0.885,-10.33,-1.08,0,resting
275,cat,n/a,10.16,4.27,170.2,38.86,99.2,1.041,5,1.172,3.43,-0.84,0,resting
143,cat,n/a,1.79,5.38,224.1,39.25,96.3,0.995,28,0.411,36.54,-0.75,2,stressed
289,cat,n/a,2.63,3.49,183.2,38.9,97.5,0.969,31,1.143,0.36,-1.1,0,resting
156,dog,large,5.71,37.51,105.5,38.6,95.5,1.349,431,1.278,40.55,-0.9,1,active
221,dog,giant,0.7,68.95,115.6,38.31,98.3,1.602,461,1.175,40.2,-1.19,1,active
460,dog,small,9.92,7.23,110.5,38.9,98.9,1.643,212,1.326,26.14,-0.6,1,active
165,dog,medium,1.45,18.74,100.6,38.82,98.8,1.716,732,1.762,37.65,-0.68,1,active
284,dog,toy,3.42,3.15,135.9,38.2,86.8,1.062,37,0.788,18.99,-1.3,3,anomaly
429,cat,n/a,4.51,2.53,190.4,38.74,94.6,0.997,0,0.818,2.3,-1.26,0,resting
290,dog,toy,2.79,1.0,174.3,38.61,95.9,1.065,9,0.547,32.94,-0.89,2,stressed
172,dog,toy,2.26,2.43,139.3,38.86,95.8,1.462,479,1.748,22.36,-0.64,1,active
18,dog,large,1.61,30.99,110.0,38.58,97.6,1.947,362,1.833,35.38,-0.92,1,active
49,dog,small,0.74,7.41,154.4,38.31,98.6,1.062,25,1.267,1.67,-1.19,0,resting
2,cat,n/a,2.7,6.75,227.1,38.71,96.4,0.953,21,0.363,36.45,-1.29,2,stressed
373,dog,small,5.5,13.63,71.0,38.54,96.2,1.044,14,0.645,-10.17,-0.96,0,resting
440,dog,medium,2.89,15.21,108.6,38.5,96.4,1.877,414,1.44,17.82,-1.0,1,active
435,dog,toy,2.68,2.61,123.7,38.8,98.9,1.595,656,1.619,-7.17,-0.7,1,active
463,cat,n/a,0.42,3.84,209.9,38.54,96.0,1.019,4,1.018,5.31,-1.46,0,resting
182,dog,giant,3.05,71.09,142.0,40.05,98.6,1.08,19,0.218,147.02,0.55,3,anomaly
85,cat,n/a,9.53,1.5,203.5,39.58,95.4,1.503,547,1.925,3.7,-0.42,1,active
263,dog,large,0.64,52.74,163.6,38.72,95.9,1.11,14,0.146,117.59,-0.78,2,stressed
461,dog,toy,4.6,4.54,152.5,38.47,95.8,0.981,12,0.543,12.05,-1.03,2,stressed
215,cat,n/a,0.63,5.07,177.1,38.61,99.0,1.012,14,1.366,-2.07,-1.39,0,resting
87,dog,small,1.06,7.16,192.8,38.28,95.3,1.071,33,0.518,52.11,-1.22,3,anomaly
445,cat,n/a,6.43,5.86,201.6,38.78,89.0,0.991,49,0.524,22.29,-1.22,3,anomaly
3,dog,medium,1.22,19.77,68.9,38.48,97.5,1.069,21,0.795,-8.03,-1.02,0,resting
335,cat,n/a,6.08,3.57,193.8,40.82,95.3,0.934,10,0.356,11.05,0.82,3,anomaly
265,cat,n/a,9.45,6.93,237.5,38.82,94.6,1.012,50,0.732,35.65,-1.18,3,anomaly
381,dog,giant,0.83,49.28,97.3,39.01,99.0,1.529,890,1.501,23.84,-0.49,1,active
489,dog,medium,1.81,14.73,96.6,41.01,98.3,1.076,35,0.359,9.54,1.51,3,anomaly
482,dog,large,3.76,42.58,89.2,38.95,98.2,1.457,624,1.288,30.05,-0.55,1,active
320,dog,large,0.37,38.34,93.4,38.29,96.8,0.998,45,0.905,2.1,-1.21,0,resting
76,dog,medium,5.08,21.26,89.9,38.3,99.5,1.018,19,0.995,8.98,-1.2,0,resting
59,dog,large,0.15,26.99,96.0,38.35,99.4,1.042,14,1.167,9.28,-1.15,0,resting
62,dog,giant,5.41,63.03,109.8,38.91,93.9,1.484,524,1.676,44.05,-0.59,1,active
86,dog,giant,0.67,61.77,77.0,38.53,97.8,1.009,25,1.025,1.58,-0.97,0,resting
380,cat,n/a,1.19,6.78,156.2,38.88,96.6,1.045,28,1.012,-3.68,-1.12,0,resting
186,dog,giant,0.29,83.34,98.7,38.39,97.5,1.012,38,0.994,5.43,-1.11,0,resting
397,dog,large,3.96,26.0,103.0,38.91,97.6,2.018,725,1.821,31.77,-0.59,1,active
172,dog,toy,2.26,2.43,141.9,38.96,89.9,1.062,42,0.414,24.66,-0.54,3,anomaly
377,cat,n/a,1.0,4.74,226.5,39.08,98.3,1.056,7,0.219,38.54,-0.92,2,stressed
467,dog,toy,6.37,3.95,136.8,38.82,97.7,1.011,17,1.112,-1.76,-0.68,0,resting
374,cat,n/a,0.99,4.94,224.9,40.76,92.7,1.0,2,0.534,27.2,0.76,3,anomaly
20,cat,n/a,6.97,3.11,231.7,39.19,97.5,1.535,686,1.615,36.71,-0.81,1,active
11,cat,n/a,9.47,4.29,177.1,38.81,97.1,1.078,49,1.166,0.16,-1.19,0,resting
215,cat,n/a,0.63,5.07,179.3,38.92,97.5,1.076,33,0.775,-0.86,-1.08,0,resting
162,dog,medium,0.15,16.76,153.1,38.73,89.3,1.123,27,0.196,33.85,-0.77,3,anomaly
457,dog,toy,13.37,4.46,128.6,38.88,97.0,1.454,530,1.673,17.02,-0.32,1,active
138,dog,large,3.6,41.26,102.0,38.79,98.3,1.593,234,1.615,30.93,-0.71,1,active
348,dog,medium,0.51,18.09,149.9,38.73,96.8,1.003,4,0.317,44.52,-0.77,2,stressed
222,dog,small,6.99,6.16,128.9,38.31,89.1,1.001,45,0.531,18.03,-1.19,3,anomaly
313,cat,n/a,3.89,1.83,189.7,38.67,98.0,0.989,12,1.167,4.16,-1.33,0,resting
111,cat,n/a,5.28,4.65,183.1,38.65,97.9,1.012,21,0.765,-0.17,-1.35,0,resting
12,dog,medium,5.42,24.45,85.6,38.64,97.2,0.984,35,0.968,-10.67,-0.86,0,resting
260,cat,n/a,1.56,5.94,221.3,38.73,97.2,1.009,0,0.703,26.9,-1.27,3,anomaly
485,cat,n/a,8.81,4.22,171.0,39.15,97.7,1.024,0,0.863,-1.7,-0.85,0,resting
372,dog,small,0.58,6.29,137.0,41.47,97.3,1.014,24,0.662,17.61,1.97,3,anomaly
280,dog,toy,1.37,2.52,157.6,38.47,94.4,1.073,1,0.0,14.36,-1.03,2,stressed
478,cat,n/a,1.38,9.16,187.7,38.79,95.7,1.012,28,1.224,4.47,-1.21,0,resting
198,cat,n/a,5.18,6.37,166.5,38.67,98.3,0.964,7,0.861,4.07,-1.33,0,resting
197,dog,toy,6.35,3.08,164.6,39.1,96.3,1.056,21,0.318,12.72,-0.4,2,stressed
69,cat,n/a,4.89,9.01,166.2,38.9,98.7,0.99,22,0.939,0.57,-1.1,0,resting
371,cat,n/a,2.38,2.8,162.8,38.9,95.8,1.022,42,1.037,-0.9,-1.1,0,resting
412,dog,small,3.49,9.21,143.4,38.62,96.3,1.906,811,1.702,40.85,-0.88,1,active
292,dog,medium,10.48,17.56,83.5,38.29,97.6,1.022,0,0.999,-1.42,-0.91,0,resting
100,cat,n/a,1.58,2.47,169.9,38.75,98.9,0.964,24,1.095,4.28,-1.25,0,resting
21,dog,large,0.43,41.93,138.6,39.13,98.2,1.563,582,0.953,42.66,-0.37,1,active
403,cat,n/a,17.03,4.4,188.9,38.99,96.9,1.53,667,1.591,-3.37,-0.71,1,active
220,dog,medium,9.99,16.44,87.3,38.62,95.0,1.022,25,1.072,3.17,-0.88,0,resting
220,dog,medium,9.99,16.44,140.6,38.59,97.5,1.009,9,0.605,66.31,-0.91,2,stressed
295,dog,giant,2.23,81.34,87.7,38.55,85.3,1.065,28,0.892,35.48,-0.95,3,anomaly
95,dog,giant,0.45,62.02,153.4,38.58,94.5,1.032,13,0.293,97.67,-0.92,3,anomaly
453,dog,toy,0.54,1.72,150.8,38.74,97.3,2.093,557,1.752,-7.69,-0.76,1,active
149,cat,n/a,3.43,4.41,183.5,38.8,96.6,1.023,3,0.881,3.12,-1.2,0,resting
12,dog,medium,5.42,24.45,96.7,38.57,98.0,0.987,0,1.085,0.86,-0.93,0,resting
73,cat,n/a,7.31,4.12,148.1,39.07,98.0,0.989,35,0.939,2.55,-0.93,0,resting
199,dog,small,2.87,5.2,147.5,38.76,92.2,1.133,22,0.272,27.08,-0.74,3,anomaly
241,cat,n/a,5.32,3.44,200.8,39.22,95.6,1.857,713,1.419,15.3,-0.78,1,active
202,dog,medium,4.19,20.5,122.0,38.67,94.5,1.526,616,1.923,40.0,-0.83,1,active
134,cat,n/a,3.15,4.97,176.5,38.84,99.3,1.036,14,1.1,3.23,-1.16,0,resting
348,dog,medium,0.51,18.09,99.1,38.59,98.1,1.016,0,0.992,-4.46,-0.91,0,resting
328,dog,medium,1.33,30.84,80.4,38.72,97.8,1.054,11,0.676,-8.34,-0.78,0,resting
449,cat,n/a,5.7,7.17,227.7,39.26,98.9,1.087,14,0.592,29.24,-0.74,2,stressed
335,cat,n/a,6.08,3.57,175.0,38.88,97.5,0.971,46,1.012,0.26,-1.12,0,resting
193,dog,large,6.9,26.8,87.2,38.68,97.2,1.009,30,0.975,10.67,-0.82,0,resting
300,cat,n/a,6.03,3.69,231.3,38.7,97.0,1.039,23,0.347,47.03,-1.3,2,stressed
203,dog,toy,1.73,2.83,131.2,38.42,98.1,1.009,6,1.187,-3.32,-1.08,0,resting
319,dog,toy,2.3,4.29,154.8,38.2,96.3,1.043,7,0.476,13.95,-1.3,2,stressed
207,dog,large,0.15,39.32,80.4,38.72,96.0,1.0,4,1.098,-3.89,-0.78,0,resting
458,cat,n/a,6.03,4.85,228.1,39.03,94.9,1.049,25,0.464,51.18,-0.97,2,stressed
326,dog,medium,0.44,32.23,128.9,38.68,97.6,1.918,316,1.597,30.21,-0.82,1,active
82,dog,large,10.93,37.99,61.4,38.73,91.6,1.032,4,0.892,11.27,-0.47,3,anomaly
223,dog,medium,1.08,20.83,75.9,38.66,96.9,0.966,37,0.973,1.95,-0.84,0,resting
2,cat,n/a,2.7,6.75,232.4,39.29,98.9,1.0,6,0.3,39.6,-0.71,2,stressed
141,dog,toy,0.51,1.0,171.1,38.41,97.3,1.031,7,0.829,2.65,-1.09,0,resting
315,dog,small,6.66,10.99,123.7,38.64,97.7,1.009,36,1.153,10.93,-0.86,0,resting
368,dog,small,1.49,6.11,117.4,40.44,97.3,1.03,1,0.668,13.81,0.94,3,anomaly
179,cat,n/a,3.44,3.86,168.7,38.8,97.8,0.986,35,0.765,-3.08,-1.2,0,resting
42,dog,small,1.33,11.28,132.0,40.64,97.5,1.136,35,0.327,3.69,1.14,3,anomaly
398,dog,small,6.97,5.95,111.3,38.45,98.2,1.015,22,1.149,-3.92,-1.05,0,resting
145,dog,toy,1.87,2.35,129.0,38.68,97.2,1.055,12,0.902,2.51,-0.82,0,resting
381,dog,giant,0.83,49.28,84.0,38.36,96.3,1.009,11,0.999,6.97,-1.14,0,resting
62,dog,giant,5.41,63.03,139.8,38.65,98.4,0.984,13,0.302,83.41,-0.85,2,stressed
256,cat,n/a,2.72,5.6,191.9,38.67,97.6,1.037,13,0.92,3.66,-1.33,0,resting
100,cat,n/a,1.58,2.47,214.9,41.17,96.9,0.974,44,0.573,31.91,1.17,3,anomaly
333,dog,small,6.82,9.56,98.2,38.46,97.3,1.016,12,1.145,-2.42,-1.04,0,resting
413,dog,small,0.79,7.95,111.6,38.38,99.1,1.004,51,0.904,5.18,-1.12,0,resting
237,dog,toy,2.03,1.0,111.9,38.47,95.5,1.065,33,1.139,-4.18,-1.03,0,resting
115,dog,medium,5.59,14.95,99.2,38.57,96.3,1.021,8,1.046,-0.55,-0.93,0,resting
127,dog,toy,1.14,4.08,142.2,39.05,96.6,2.341,689,1.698,-1.65,-0.45,1,active
423,dog,large,2.81,37.87,141.3,38.47,96.4,0.984,7,0.191,110.97,-1.03,2,stressed
159,cat,n/a,0.24,6.13,208.7,38.72,96.8,1.005,13,1.063,1.85,-1.28,0,resting
378,cat,n/a,3.81,4.51,175.7,38.66,97.4,1.019,20,1.014,2.57,-1.34,0,resting
156,dog,large,5.71,37.51,108.9,38.84,97.6,1.662,700,1.584,45.0,-0.66,1,active
8,dog,large,3.83,39.36,113.1,38.98,98.8,1.903,672,1.708,51.29,-0.52,1,active
20,cat,n/a,6.97,3.11,207.7,39.02,95.6,1.849,576,2.197,22.51,-0.98,1,active
313,cat,n/a,3.89,1.83,202.9,39.22,96.5,1.923,596,1.8,11.41,-0.78,1,active
288,dog,large,0.15,37.92,81.1,38.72,99.2,0.95,40,1.169,4.39,-0.78,0,resting
238,dog,small,4.23,6.19,111.5,38.61,96.0,1.053,37,1.128,5.05,-0.89,0,resting
295,dog,giant,2.23,81.34,74.9,38.68,98.2,0.994,21,1.117,15.78,-0.82,0,resting
7,cat,n/a,0.6,6.16,200.9,38.84,98.0,1.057,20,1.054,3.41,-1.16,0,resting
292,dog,medium,10.48,17.56,70.6,38.49,98.2,1.014,13,1.054,-16.63,-0.71,0,resting
251,cat,n/a,4.73,2.16,198.4,39.03,95.9,1.768,871,1.694,19.89,-0.97,1,active
321,cat,n/a,2.27,4.38,231.1,39.2,97.3,1.173,540,1.585,33.64,-0.8,1,active
401,dog,giant,14.3,45.48,65.4,38.68,97.0,1.022,19,1.142,5.37,-0.52,0,resting
428,dog,giant,13.55,79.21,68.6,38.74,96.2,1.096,6,0.986,-5.95,-0.46,0,resting
456,dog,large,5.54,45.44,57.1,38.48,97.3,0.987,27,1.271,-11.72,-1.02,0,resting
122,dog,giant,8.07,74.84,61.3,38.86,96.9,1.805,832,1.51,11.59,-0.64,1,active
444,dog,toy,9.58,3.6,127.5,38.57,98.5,1.041,26,1.184,-2.88,-0.93,0,resting
221,dog,giant,0.7,68.95,108.7,38.83,97.1,1.236,533,1.558,31.82,-0.67,1,active
457,dog,toy,13.37,4.46,123.4,38.54,97.4,1.022,49,1.01,12.36,-0.66,0,resting
10,cat,n/a,1.92,2.34,165.8,38.96,97.2,1.012,13,1.111,-6.67,-1.04,0,resting
94,dog,small,0.34,9.64,149.3,38.67,98.1,1.565,503,1.727,16.61,-0.83,1,active
67,cat,n/a,0.68,8.72,231.9,40.78,94.9,1.118,7,0.308,17.58,0.78,3,anomaly
258,dog,small,0.93,9.82,163.6,40.44,96.1,1.035,0,0.363,41.66,0.94,3,anomaly
124,cat,n/a,1.82,3.57,231.5,39.24,96.3,1.103,11,0.448,36.29,-0.76,2,stressed
214,cat,n/a,0.6,3.95,222.7,39.32,96.7,1.672,610,1.753,33.31,-0.68,1,active
191,cat,n/a,5.8,2.31,156.2,38.71,96.5,0.995,27,0.92,-3.85,-1.29,0,resting
437,dog,giant,5.45,60.09,59.1,38.39,98.4,1.067,37,0.994,-11.59,-1.11,0,resting
429,cat,n/a,4.51,2.53,187.6,38.68,95.8,0.992,8,0.858,0.79,-1.32,0,resting
243,dog,medium,0.22,33.55,147.0,38.67,96.8,1.321,261,1.934,57.35,-0.83,1,active
453,dog,toy,0.54,1.72,165.0,38.76,97.7,1.008,0,1.128,0.97,-0.74,0,resting
187,cat,n/a,6.89,5.97,260.0,38.59,98.8,1.012,32,0.654,61.97,-1.41,3,anomaly
425,cat,n/a,4.1,4.7,224.4,38.47,96.1,1.027,23,0.386,40.47,-1.53,2,stressed
193,dog,large,6.9,26.8,92.0,38.73,97.0,2.19,719,1.909,16.75,-0.77,1,active
47,dog,medium,2.22,21.03,89.0,38.48,99.1,1.043,34,1.134,4.7,-1.02,0,resting
167,dog,medium,10.95,24.14,139.9,38.75,97.0,0.975,12,0.551,82.29,-0.45,2,stressed
54,cat,n/a,6.6,5.29,232.0,40.81,95.8,1.038,0,0.644,26.11,0.81,3,anomaly
169,dog,large,3.44,34.49,161.0,38.96,96.5,1.057,27,0.483,142.08,-0.54,2,stressed
179,cat,n/a,3.44,3.86,213.9,38.88,97.4,2.03,377,1.61,22.9,-1.12,1,active
162,dog,medium,0.15,16.76,153.2,38.72,97.9,1.924,515,1.729,33.94,-0.78,1,active
469,dog,medium,4.91,24.82,105.0,38.52,96.4,0.996,30,1.052,3.71,-0.98,0,resting
110,dog,toy,5.03,1.59,138.2,38.5,96.8,1.37,569,1.213,4.12,-1.0,1,active
31,cat,n/a,3.89,6.72,207.3,38.89,97.9,2.024,623,1.599,34.72,-1.11,1,active
11,cat,n/a,9.47,4.29,182.5,38.95,100.0,1.037,50,1.077,3.19,-1.05,0,resting
87,dog,small,1.06,7.16,123.0,38.7,96.8,0.965,39,1.073,-3.01,-0.8,0,resting
436,dog,toy,1.37,2.87,155.8,38.64,97.0,1.051,19,0.843,5.22,-0.86,0,resting
239,dog,large,1.11,36.88,145.5,38.83,96.9,1.059,2,0.255,130.25,-0.67,2,stressed
6,dog,small,1.71,10.23,139.1,38.8,98.1,2.043,464,1.151,14.99,-0.7,1,active
445,cat,n/a,6.43,5.86,209.8,38.89,96.1,1.847,693,1.974,27.27,-1.11,1,active
43,dog,medium,1.05,22.05,88.0,38.52,97.0,0.978,42,0.932,-0.52,-0.98,0,resting
52,dog,giant,0.28,56.31,69.1,38.59,97.2,1.055,0,0.903,3.69,-0.91,0,resting
312,cat,n/a,3.08,5.07,234.4,39.2,95.7,0.965,4,0.365,28.71,-0.8,2,stressed
333,dog,small,6.82,9.56,142.7,39.11,96.3,1.917,735,1.44,41.83,-0.39,1,active
124,cat,n/a,1.82,3.57,228.3,38.99,96.3,1.096,783,1.525,34.42,-1.01,1,active
87,dog,small,1.06,7.16,173.0,38.82,96.8,1.069,16,0.397,36.5,-0.68,2,stressed
336,cat,n/a,0.15,7.19,169.0,38.66,98.8,1.024,4,0.943,3.6,-1.34,0,resting
27,cat,n/a,1.26,6.07,165.9,38.85,98.1,1.053,8,1.115,-1.92,-1.15,0,resting
123,cat,n/a,4.6,1.5,168.9,38.82,96.4,0.991,41,1.084,-0.52,-1.18,0,resting
155,cat,n/a,2.55,8.84,164.1,38.67,97.7,1.053,8,0.825,-4.09,-1.33,0,resting
168,dog,giant,9.31,77.19,61.8,38.57,96.4,1.048,17,1.008,20.86,-0.93,0,resting
324,cat,n/a,5.26,3.54,225.3,40.62,95.4,1.031,34,0.217,32.84,0.62,3,anomaly
356,dog,medium,0.5,18.82,123.1,38.4,97.0,1.011,18,1.42,8.93,-1.1,0,resting
299,dog,large,4.0,40.93,104.1,38.43,98.2,1.242,481,1.349,27.92,-1.07,1,active
148,dog,giant,0.74,73.35,84.8,38.98,97.3,1.323,867,1.741,8.18,-0.52,1,active
431,dog,toy,0.15,3.74,147.1,38.97,97.6,2.061,687,1.384,-3.47,-0.53,1,active
223,dog,medium,1.08,20.83,101.2,38.62,96.8,1.891,646,2.279,36.0,-0.88,1,active
486,dog,medium,1.2,30.74,102.6,38.64,97.7,1.017,30,1.138,-5.05,-0.86,0,resting
103,cat,n/a,3.4,4.55,249.8,40.28,96.7,1.083,21,0.442,32.47,0.28,3,anomaly
127,dog,toy,1.14,4.08,144.2,38.79,97.5,1.007,26,0.967,-0.26,-0.71,0,resting
237,dog,toy,2.03,1.0,108.7,38.35,98.0,0.996,30,0.675,-6.9,-1.15,0,resting
331,cat,n/a,2.78,3.27,213.6,39.39,98.1,1.275,587,1.281,1.74,-0.61,1,active
434,cat,n/a,6.59,7.73,214.3,39.48,93.5,1.081,703,1.195,32.35,-0.52,1,active
425,cat,n/a,4.1,4.7,216.1,39.01,96.5,1.53,637,1.723,35.26,-0.99,1,active
83,dog,giant,10.38,77.31,79.3,38.8,96.2,1.358,901,1.299,33.28,-0.4,1,active
439,dog,large,12.38,33.01,99.1,39.03,96.8,2.366,471,1.285,18.33,-0.17,1,active
495,dog,giant,11.63,55.77,53.2,38.34,96.5,1.019,34,0.972,-0.86,-0.86,0,resting
343,cat,n/a,0.17,7.88,220.0,41.03,93.2,1.055,33,0.929,12.26,1.03,3,anomaly
247,cat,n/a,1.26,3.72,214.2,38.83,98.1,1.288,733,1.957,32.83,-1.17,1,active
191,cat,n/a,5.8,2.31,165.0,38.77,95.7,1.031,32,1.176,1.56,-1.23,0,resting
